date,temperature,humidity,luminosity
2023-12-21 14:57:04.722,20.2,22.7,219
2023-12-21 14:57:02.678,20.2,22.7,219
2023-12-21 14:57:00.634,20.2,22.7,219
2023-12-21 14:56:58.590,20.2,22.7,218
2023-12-21 14:56:56.547,20.3,22.6,214
2023-12-21 14:56:54.504,20.2,22.5,220
2023-12-21 14:56:52.461,20.2,22.6,257
2023-12-21 14:56:50.418,20.3,22.6,244
2023-12-21 14:56:48.375,20.3,22.5,310
2023-12-21 14:56:46.332,20.3,22.5,222
2023-12-21 14:56:44.289,20.3,22.5,225
2023-12-21 14:56:42.245,20.2,22.5,232
2023-12-21 14:56:40.202,20.2,22.5,230
2023-12-21 14:56:38.158,20.2,22.6,228
2023-12-21 14:56:36.116,20.2,22.6,230
2023-12-21 14:56:34.072,20.3,22.5,256
2023-12-21 14:56:32.029,20.2,22.5,256
2023-12-21 14:56:29.987,20.3,22.6,257
2023-12-21 14:56:27.943,20.3,22.5,266
2023-12-21 14:56:25.900,20.2,22.6,311
2023-12-21 14:56:23.857,20.2,22.5,311
2023-12-21 14:56:21.815,20.3,22.7,310
2023-12-21 14:56:19.772,20.2,22.6,307
2023-12-21 14:56:17.728,20.2,22.6,305
2023-12-21 14:56:15.685,20.3,22.7,305
2023-12-21 14:56:13.642,20.2,22.7,305
2023-12-21 14:56:11.599,20.2,22.7,305
2023-12-21 14:56:09.557,20.3,22.7,305
2023-12-21 14:56:07.514,20.3,22.7,306
2023-12-21 14:56:05.470,20.3,22.8,216
2023-12-21 14:56:03.428,20.2,22.7,214
2023-12-21 14:56:01.384,20.3,22.6,218
2023-12-21 14:55:59.341,20.3,22.6,219
2023-12-21 14:55:57.298,20.2,22.7,219
2023-12-21 14:55:55.256,20.2,22.7,223
2023-12-21 14:55:53.212,20.3,22.6,215
2023-12-21 14:55:51.169,20.2,22.6,216
2023-12-21 14:55:49.125,20.3,22.7,216
2023-12-21 14:55:47.082,20.3,22.6,215
2023-12-21 14:55:45.039,20.2,22.6,215
2023-12-21 14:55:42.996,20.2,22.6,215
2023-12-21 14:55:40.952,20.2,22.7,214
2023-12-21 14:55:38.910,20.3,22.7,215
2023-12-21 14:55:36.867,20.2,22.8,215
2023-12-21 14:55:34.824,20.2,22.7,216
2023-12-21 14:55:32.781,20.2,22.7,217
2023-12-21 14:55:30.738,20.2,22.8,217
2023-12-21 14:55:28.695,20.2,22.7,217
2023-12-21 14:55:26.652,20.2,22.7,217
2023-12-21 14:55:24.609,20.2,22.8,217
2023-12-21 14:55:22.566,20.2,22.8,216
2023-12-21 14:55:20.523,20.3,22.6,218
2023-12-21 14:55:18.480,20.3,22.8,220
2023-12-21 14:55:16.438,20.2,22.7,222
2023-12-21 14:55:14.394,20.2,22.7,310
2023-12-21 14:55:12.352,20.2,22.7,227
2023-12-21 14:55:10.308,20.2,22.7,228
2023-12-21 14:55:08.264,20.2,22.6,227
2023-12-21 14:55:06.221,20.2,22.6,226
2023-12-21 14:55:04.179,20.2,22.6,226
2023-12-21 14:55:02.135,20.2,22.6,229
2023-12-21 14:55:00.093,20.2,22.6,311
2023-12-21 14:54:58.050,20.2,22.6,310
2023-12-21 14:54:56.007,20.2,22.6,296
2023-12-21 14:54:53.964,20.2,22.6,227
2023-12-21 14:54:51.921,20.2,22.6,227
2023-12-21 14:54:49.878,20.2,22.7,226
2023-12-21 14:54:47.835,20.3,22.6,227
2023-12-21 14:54:45.792,20.2,22.7,227
2023-12-21 14:54:43.749,20.3,22.7,226
2023-12-21 14:54:41.706,20.3,22.7,213
2023-12-21 14:54:39.662,20.2,22.7,212
2023-12-21 14:54:37.620,20.2,22.7,212
2023-12-21 14:54:35.576,20.2,22.8,212
2023-12-21 14:54:33.533,20.2,22.7,212
2023-12-21 14:54:31.491,20.2,22.7,211
2023-12-21 14:54:29.447,20.2,22.8,220
2023-12-21 14:54:27.404,20.2,22.7,311
2023-12-21 14:54:25.362,20.2,22.8,306
2023-12-21 14:54:23.319,20.2,22.8,256
2023-12-21 14:54:21.276,20.2,22.8,298
2023-12-21 14:54:19.233,20.2,22.8,226
2023-12-21 14:54:17.190,20.2,22.8,229
2023-12-21 14:54:15.147,20.2,22.9,229
2023-12-21 14:54:13.104,20.2,22.9,228
2023-12-21 14:54:11.062,20.2,22.9,230
2023-12-21 14:54:09.019,20.2,23.0,230
2023-12-21 14:54:06.976,20.2,22.9,228
2023-12-21 14:54:04.933,20.2,23.0,228
2023-12-21 14:54:02.889,20.2,22.9,229
2023-12-21 14:54:00.846,20.2,22.9,231
2023-12-21 14:53:58.803,20.2,22.9,300
2023-12-21 14:53:56.760,20.2,23.0,229
2023-12-21 14:53:54.717,20.2,22.9,244
2023-12-21 14:53:52.674,20.2,22.8,193
2023-12-21 14:53:50.632,20.2,22.8,197
2023-12-21 14:53:48.588,20.2,22.6,195
2023-12-21 14:53:46.544,20.2,22.7,195
2023-12-21 14:53:44.501,20.2,22.7,192
2023-12-21 14:53:42.457,20.2,22.6,188
2023-12-21 14:53:40.415,20.2,22.7,189
2023-12-21 14:53:38.372,20.2,22.6,199
2023-12-21 14:53:36.328,20.2,22.6,304
2023-12-21 14:53:34.286,20.2,22.6,275
2023-12-21 14:53:32.242,20.2,22.6,270
2023-12-21 14:53:30.199,20.2,22.6,275
2023-12-21 14:53:28.156,20.2,22.6,278
2023-12-21 14:53:26.113,20.3,22.6,275
2023-12-21 14:53:24.070,20.2,22.7,273
2023-12-21 14:53:22.027,20.3,22.7,274
2023-12-21 14:53:19.984,20.2,22.8,272
2023-12-21 14:53:17.941,20.2,22.6,271
2023-12-21 14:53:15.899,20.2,22.7,271
2023-12-21 14:53:13.854,20.2,22.7,269
2023-12-21 14:53:11.810,20.2,22.7,276
2023-12-21 14:53:09.768,20.2,22.8,267
2023-12-21 14:53:07.724,20.2,22.7,268
2023-12-21 14:53:05.682,20.2,22.7,268
2023-12-21 14:53:03.638,20.2,22.7,268
2023-12-21 14:53:01.595,20.2,22.7,292
2023-12-21 14:52:59.553,20.2,22.7,277
2023-12-21 14:52:57.510,20.2,22.6,278
2023-12-21 14:52:55.466,20.2,22.7,279
2023-12-21 14:52:53.423,20.2,22.7,272
2023-12-21 14:52:51.381,20.2,22.7,270
2023-12-21 14:52:49.338,20.3,22.7,282
2023-12-21 14:52:47.294,20.3,22.6,288
2023-12-21 14:52:45.251,20.2,22.7,274
2023-12-21 14:52:43.209,20.2,22.7,276
2023-12-21 14:52:41.166,20.3,22.7,276
2023-12-21 14:52:39.123,20.3,22.6,280
2023-12-21 14:52:37.080,20.2,22.6,290
2023-12-21 14:52:35.037,20.3,22.6,290
2023-12-21 14:52:32.994,20.2,22.7,280
2023-12-21 14:52:30.951,20.2,22.6,281
2023-12-21 14:52:28.908,20.2,22.6,281
2023-12-21 14:52:26.865,20.2,22.7,283
2023-12-21 14:52:24.822,20.2,22.7,297
2023-12-21 14:52:22.779,20.2,22.6,292
2023-12-21 14:52:20.736,20.3,22.6,309
2023-12-21 14:52:18.693,20.3,22.7,310
2023-12-21 14:52:16.651,20.2,22.6,309
2023-12-21 14:52:14.608,20.2,22.6,311
2023-12-21 14:52:12.566,20.3,22.6,310
2023-12-21 14:52:10.523,20.2,22.6,309
2023-12-21 14:52:08.480,20.3,22.6,308
2023-12-21 14:52:06.437,20.3,22.6,307
2023-12-21 14:52:04.394,20.3,22.7,305
2023-12-21 14:52:02.351,20.3,22.6,304
2023-12-21 14:52:00.309,20.3,22.6,284
2023-12-21 14:51:58.266,20.3,22.8,225
2023-12-21 14:51:56.223,20.3,22.8,226
2023-12-21 14:51:54.180,20.3,22.8,245
2023-12-21 14:51:52.137,20.3,22.8,286
2023-12-21 14:51:50.094,20.3,22.7,223
2023-12-21 14:51:48.051,20.2,22.7,261
2023-12-21 14:51:46.008,20.3,22.7,227
2023-12-21 14:51:43.965,20.2,22.8,226
2023-12-21 14:51:41.922,20.2,22.8,224
2023-12-21 14:51:39.879,20.2,22.8,214
2023-12-21 14:51:37.837,20.3,22.8,218
2023-12-21 14:51:35.793,20.2,22.9,223
2023-12-21 14:51:33.750,20.3,22.8,224
2023-12-21 14:51:31.708,20.3,22.9,227
2023-12-21 14:51:29.665,20.3,22.8,273
2023-12-21 14:51:27.621,20.3,22.9,310
2023-12-21 14:51:25.578,20.3,22.8,299
2023-12-21 14:51:23.536,20.3,22.8,223
2023-12-21 14:51:21.493,20.3,22.8,223
2023-12-21 14:51:19.450,20.3,22.9,226
2023-12-21 14:51:17.407,20.3,22.8,224
2023-12-21 14:51:15.364,20.3,22.8,233
2023-12-21 14:51:13.321,20.3,22.9,233
2023-12-21 14:51:11.277,20.3,22.8,217
2023-12-21 14:51:09.234,20.3,22.8,218
2023-12-21 14:51:07.192,20.3,22.9,221
2023-12-21 14:51:05.149,20.3,22.9,227
2023-12-21 14:51:03.106,20.3,22.8,230
2023-12-21 14:51:01.063,20.3,22.9,230
2023-12-21 14:50:59.020,20.3,22.9,230
2023-12-21 14:50:56.977,20.3,22.9,231
2023-12-21 14:50:54.934,20.3,22.9,233
2023-12-21 14:50:52.891,20.3,23.0,229
2023-12-21 14:50:50.848,20.3,23.0,229
2023-12-21 14:50:48.805,20.3,22.9,231
2023-12-21 14:50:46.761,20.3,23.0,233
2023-12-21 14:50:44.718,20.3,23.0,231
2023-12-21 14:50:42.675,20.3,23.0,245
2023-12-21 14:50:40.632,20.3,23.0,300
2023-12-21 14:50:38.589,20.3,22.9,228
2023-12-21 14:50:36.546,20.3,23.0,222
2023-12-21 14:50:34.504,20.3,23.0,222
2023-12-21 14:50:32.460,20.3,22.9,263
2023-12-21 14:50:30.417,20.3,22.9,235
2023-12-21 14:50:28.374,20.3,23.0,229
2023-12-21 14:50:26.330,20.3,23.0,228
2023-12-21 14:50:24.287,20.3,22.9,235
2023-12-21 14:50:22.245,20.3,23.0,235
2023-12-21 14:50:20.201,20.3,22.9,237
2023-12-21 14:50:18.159,20.3,22.9,237
2023-12-21 14:50:16.116,20.3,22.9,236
2023-12-21 14:50:14.073,20.3,22.9,239
2023-12-21 14:50:12.029,20.3,22.9,240
2023-12-21 14:50:09.986,20.3,22.9,231
2023-12-21 14:50:07.943,20.3,23.0,231
2023-12-21 14:50:05.901,20.2,22.9,232
2023-12-21 14:50:03.858,20.3,23.0,234
2023-12-21 14:50:01.815,20.3,23.0,245
2023-12-21 14:49:59.772,20.3,23.0,271
2023-12-21 14:49:57.728,20.3,23.0,266
2023-12-21 14:49:55.685,20.3,23.1,242
2023-12-21 14:49:53.643,20.2,23.0,234
2023-12-21 14:49:51.599,20.3,23.0,233
2023-12-21 14:49:49.556,20.3,23.1,234
2023-12-21 14:49:47.514,20.3,23.0,235
2023-12-21 14:49:45.471,20.3,23.1,234
2023-12-21 14:49:43.427,20.3,23.1,235
2023-12-21 14:49:41.385,20.3,23.0,233
2023-12-21 14:49:39.341,20.3,23.0,225
2023-12-21 14:49:37.298,20.3,23.0,224
2023-12-21 14:49:35.255,20.3,23.1,224
2023-12-21 14:49:33.212,20.3,23.1,223
2023-12-21 14:49:31.170,20.3,23.1,221
2023-12-21 14:49:29.127,20.3,23.1,214
2023-12-21 14:49:27.084,20.3,23.1,209
2023-12-21 14:49:25.041,20.2,23.0,273
2023-12-21 14:49:22.998,20.3,23.1,264
2023-12-21 14:49:20.955,20.3,23.0,269
2023-12-21 14:49:18.912,20.3,23.0,268
2023-12-21 14:49:16.869,20.3,23.0,269
2023-12-21 14:49:14.826,20.3,23.0,266
2023-12-21 14:49:12.783,20.3,23.0,268
2023-12-21 14:49:10.740,20.2,23.0,267
2023-12-21 14:49:08.697,20.3,23.1,267
2023-12-21 14:49:06.654,20.2,23.1,267
2023-12-21 14:49:04.612,20.3,23.1,266
2023-12-21 14:49:02.569,20.3,23.2,265
2023-12-21 14:49:00.526,20.3,23.2,268
2023-12-21 14:48:58.482,20.3,23.2,265
2023-12-21 14:48:56.440,20.3,23.1,265
2023-12-21 14:48:54.397,20.3,23.2,248
2023-12-21 14:48:52.354,20.3,23.1,306
2023-12-21 14:48:50.311,20.3,23.1,297
2023-12-21 14:48:48.269,20.3,23.2,227
2023-12-21 14:48:46.226,20.3,23.1,244
2023-12-21 14:48:44.183,20.3,23.1,230
2023-12-21 14:48:42.140,20.3,23.1,238
2023-12-21 14:48:40.097,20.3,23.2,243
2023-12-21 14:48:38.054,20.3,23.1,245
2023-12-21 14:48:36.011,20.3,23.2,249
2023-12-21 14:48:33.968,20.3,23.1,221
2023-12-21 14:48:31.925,20.3,23.1,250
2023-12-21 14:48:29.882,20.2,23.1,253
2023-12-21 14:48:27.839,20.2,23.2,264
2023-12-21 14:48:25.796,20.3,23.1,260
2023-12-21 14:48:23.753,20.3,23.2,262
2023-12-21 14:48:21.711,20.3,23.1,254
2023-12-21 14:48:19.667,20.3,23.1,245
2023-12-21 14:48:17.625,20.3,23.2,247
2023-12-21 14:48:15.582,20.3,23.1,229
2023-12-21 14:48:13.539,20.3,23.0,229
2023-12-21 14:48:11.496,20.3,23.2,243
2023-12-21 14:48:09.454,20.3,23.1,247
2023-12-21 14:48:07.411,20.3,23.0,250
2023-12-21 14:48:05.368,20.3,23.0,244
2023-12-21 14:48:03.325,20.3,22.9,260
2023-12-21 14:48:01.282,20.3,22.9,257
2023-12-21 14:47:59.239,20.3,23.0,253
2023-12-21 14:47:57.196,20.3,23.1,260
2023-12-21 14:47:55.153,20.3,22.9,263
2023-12-21 14:47:53.110,20.3,22.9,257
2023-12-21 14:47:51.066,20.3,22.9,255
2023-12-21 14:47:49.023,20.3,22.9,257
2023-12-21 14:47:46.981,20.3,22.9,243
2023-12-21 14:47:44.938,20.3,22.9,238
2023-12-21 14:47:42.895,20.3,22.9,236
2023-12-21 14:47:40.852,20.3,23.0,237
2023-12-21 14:47:38.808,20.3,23.0,236
2023-12-21 14:47:36.765,20.3,23.0,237
2023-12-21 14:47:34.722,20.3,23.0,239
2023-12-21 14:47:32.678,20.3,23.0,242
2023-12-21 14:47:30.636,20.3,22.9,236
2023-12-21 14:47:28.593,20.3,23.0,237
2023-12-21 14:47:26.550,20.3,23.0,234
2023-12-21 14:47:24.507,20.3,23.0,233
2023-12-21 14:47:22.464,20.3,23.0,231
2023-12-21 14:47:20.422,20.3,22.9,259
2023-12-21 14:47:18.378,20.3,22.9,257
2023-12-21 14:47:16.336,20.3,22.9,256
2023-12-21 14:47:14.293,20.3,22.9,260
2023-12-21 14:47:12.250,20.4,22.8,264
2023-12-21 14:47:10.207,20.3,22.8,264
2023-12-21 14:47:08.164,20.3,22.7,258
2023-12-21 14:47:06.121,20.3,22.7,286
2023-12-21 14:47:04.078,20.3,22.8,268
2023-12-21 14:47:02.035,20.3,22.7,280
2023-12-21 14:46:59.991,20.3,22.8,226
2023-12-21 14:46:57.948,20.3,22.7,228
2023-12-21 14:46:55.905,20.3,22.7,230
2023-12-21 14:46:53.863,20.3,22.8,253
2023-12-21 14:46:51.819,20.3,22.8,234
2023-12-21 14:46:49.776,20.3,22.8,235
2023-12-21 14:46:47.733,20.3,22.8,235
2023-12-21 14:46:45.690,20.3,22.7,236
2023-12-21 14:46:43.647,20.3,22.7,234
2023-12-21 14:46:41.605,20.4,22.8,234
